record_id,date_time,city_zone,station_type,vehicles_charged,avg_charging_duration_minutes,energy_dispensed_kwh,grid_load_mw,renewable_energy_used_percent,peak_load_risk
1711,2024-03-12 06:00:00,East,Normal,22,30.8,60.62,413.09,24.8,Low
1712,2024-03-12 07:00:00,South,Supercharger,23,71.8,323.74,160.73,66.3,Low
1713,2024-03-12 08:00:00,Central,Normal,14,116.6,285.29,161.75,17.1,Low
1714,2024-03-12 09:00:00,East,Fast,7,42.7,322.03,406.03,63.5,Low
1715,2024-03-12 10:00:00,North,Supercharger,9,84.4,238.21,70.59,8.7,Low
1716,2024-03-12 11:00:00,East,Fast,21,42.3,282.07,167.28,20.1,Low
1717,2024-03-12 12:00:00,South,Normal,4,40.8,240.46,148.09,84.0,Low
1718,2024-03-12 13:00:00,North,Normal,6,20.3,66.12,446.49,48.7,Medium
1719,2024-03-12 14:00:00,Central,Normal,6,110.8,195.97,456.89,70.8,Low
1720,2024-03-12 15:00:00,Central,Fast,9,25.0,20.91,279.55,63.2,High
1721,2024-03-12 16:00:00,North,Fast,12,86.8,210.24,412.25,81.9,Low
1722,2024-03-12 17:00:00,South,Normal,10,82.2,46.6,331.2,23.8,Medium
1723,2024-03-12 18:00:00,West,Normal,19,27.9,27.24,426.85,69.6,Low
1724,2024-03-12 19:00:00,South,Normal,7,31.9,153.82,76.13,48.4,Low
1725,2024-03-12 20:00:00,East,Normal,20,53.8,108.27,192.67,13.1,High
1726,2024-03-12 21:00:00,North,Fast,8,110.0,293.94,314.1,9.4,Low
1727,2024-03-12 22:00:00,South,Fast,10,100.3,226.82,113.92,68.3,High
1728,2024-03-12 23:00:00,East,Fast,22,53.7,75.07,51.45,66.2,Medium
1729,2024-03-13 00:00:00,East,Fast,8,115.9,172.7,300.47,82.9,Low
1730,2024-03-13 01:00:00,South,Fast,11,102.6,283.69,476.7,75.1,Low
1731,2024-03-13 02:00:00,South,Normal,21,97.7,326.35,214.34,5.5,Low
1732,2024-03-13 03:00:00,East,Normal,19,32.4,30.93,149.83,49.4,Low
1733,2024-03-13 04:00:00,North,Supercharger,7,27.9,172.25,219.52,14.9,Medium
1734,2024-03-13 05:00:00,North,Supercharger,10,46.5,126.51,189.3,61.0,Medium
1735,2024-03-13 06:00:00,East,Supercharger,21,25.4,234.8,243.86,57.7,Medium
1736,2024-03-13 07:00:00,West,Normal,18,113.6,146.32,399.55,33.9,High
1737,2024-03-13 08:00:00,West,Fast,9,57.7,315.01,289.81,59.5,Medium
1738,2024-03-13 09:00:00,Central,Fast,4,108.4,237.88,425.43,9.3,Low
1739,2024-03-13 10:00:00,South,Fast,11,65.5,18.24,193.06,17.5,Medium
1740,2024-03-13 11:00:00,South,Supercharger,11,66.3,61.53,493.02,56.8,Medium
1741,2024-03-13 12:00:00,West,Supercharger,6,18.8,306.5,194.36,78.5,High
1742,2024-03-13 13:00:00,South,Normal,13,50.8,55.18,262.96,14.5,Low
1743,2024-03-13 14:00:00,Central,Fast,19,82.7,252.33,361.36,38.6,Low
1744,2024-03-13 15:00:00,East,Fast,8,82.7,182.15,428.92,70.8,High
1745,2024-03-13 16:00:00,Central,Supercharger,6,38.9,338.19,385.23,48.7,Low
1746,2024-03-13 17:00:00,South,Supercharger,9,18.0,54.71,302.08,27.1,Low
1747,2024-03-13 18:00:00,North,Supercharger,4,49.2,160.35,390.7,80.4,High
1748,2024-03-13 19:00:00,North,Fast,14,97.1,117.84,159.44,43.7,Low
1749,2024-03-13 20:00:00,South,Supercharger,1,90.1,161.89,134.2,66.4,High
1750,2024-03-13 21:00:00,North,Normal,13,94.8,106.73,237.48,79.1,Low
1751,2024-03-13 22:00:00,West,Normal,22,89.7,316.81,102.88,81.0,High
1752,2024-03-13 23:00:00,East,Fast,17,68.2,141.4,401.95,82.0,Low
1753,2024-03-14 00:00:00,East,Fast,16,18.1,218.65,413.93,20.5,Low
1754,2024-03-14 01:00:00,North,Supercharger,13,35.8,203.99,413.09,63.9,Medium
1755,2024-03-14 02:00:00,North,Supercharger,8,81.7,261.27,137.15,46.1,Low
1756,2024-03-14 03:00:00,East,Normal,6,53.5,293.97,448.77,46.2,Low
1757,2024-03-14 04:00:00,South,Fast,1,37.6,79.89,67.74,59.7,High
1758,2024-03-14 05:00:00,East,Fast,5,90.1,127.17,268.97,7.1,Low
1759,2024-03-14 06:00:00,Central,Normal,13,97.0,131.28,166.64,39.5,Medium
1760,2024-03-14 07:00:00,Central,Fast,14,54.2,143.72,467.75,27.8,Low
1761,2024-03-14 08:00:00,South,Fast,13,37.5,202.51,141.02,15.3,High
1762,2024-03-14 09:00:00,South,Normal,1,72.2,285.12,259.98,59.3,Low
1763,2024-03-14 10:00:00,North,Supercharger,21,19.0,182.19,424.12,53.0,High
1764,2024-03-14 11:00:00,West,Normal,18,63.0,286.1,415.04,40.6,Low
1765,2024-03-14 12:00:00,South,Normal,11,119.4,190.49,225.17,10.2,Medium
1766,2024-03-14 13:00:00,North,Normal,19,92.2,331.56,456.1,61.2,Medium
1767,2024-03-14 14:00:00,South,Fast,22,45.8,101.56,412.15,79.4,High
1768,2024-03-14 15:00:00,Central,Fast,10,44.4,35.78,280.75,22.8,High
1769,2024-03-14 16:00:00,Central,Supercharger,16,89.6,135.5,420.78,32.3,Medium
1770,2024-03-14 17:00:00,Central,Normal,20,107.4,238.73,444.22,46.9,High
1771,2024-03-14 18:00:00,East,Normal,11,60.2,256.8,490.58,25.3,High
1772,2024-03-14 19:00:00,North,Normal,15,41.9,282.92,297.6,34.6,Low
1773,2024-03-14 20:00:00,North,Normal,14,116.9,175.52,208.81,83.9,Medium
1774,2024-03-14 21:00:00,Central,Fast,10,106.9,244.38,240.67,83.6,High
1775,2024-03-14 22:00:00,South,Supercharger,23,96.5,112.19,347.87,82.7,Medium
1776,2024-03-14 23:00:00,East,Fast,4,97.8,270.02,91.55,50.4,Low
1777,2024-03-15 00:00:00,East,Normal,10,57.6,45.99,112.33,83.5,Low
1778,2024-03-15 01:00:00,Central,Supercharger,18,88.5,321.43,257.52,32.6,Low
1779,2024-03-15 02:00:00,North,Fast,24,41.9,269.52,321.72,77.6,Low
1780,2024-03-15 03:00:00,Central,Normal,13,58.3,266.31,434.48,33.3,Low
1781,2024-03-15 04:00:00,East,Normal,11,88.5,213.43,105.44,43.8,Low
1782,2024-03-15 05:00:00,Central,Fast,23,83.4,335.05,363.34,36.2,High
1783,2024-03-15 06:00:00,West,Normal,15,93.2,294.37,372.57,58.1,High
1784,2024-03-15 07:00:00,East,Normal,22,78.0,188.6,163.77,61.4,High
1785,2024-03-15 08:00:00,West,Normal,22,21.2,279.84,398.62,53.7,Low
1786,2024-03-15 09:00:00,North,Fast,15,57.7,45.83,55.15,12.7,High
1787,2024-03-15 10:00:00,Central,Supercharger,3,97.9,194.48,398.98,69.8,Low
1788,2024-03-15 11:00:00,East,Normal,17,59.9,212.21,173.76,79.4,Low
1789,2024-03-15 12:00:00,West,Supercharger,1,66.3,236.42,335.14,56.5,Low
1790,2024-03-15 13:00:00,West,Fast,7,61.3,234.83,126.48,80.4,Low
1791,2024-03-15 14:00:00,Central,Normal,14,41.3,36.15,443.99,53.2,Low
1792,2024-03-15 15:00:00,South,Normal,2,116.5,147.66,110.06,20.6,Medium
1793,2024-03-15 16:00:00,West,Normal,4,97.4,256.49,287.36,43.1,Low
1794,2024-03-15 17:00:00,North,Fast,23,114.5,199.85,190.12,25.7,Medium
1795,2024-03-15 18:00:00,East,Normal,2,56.0,344.46,240.25,43.4,Low
1796,2024-03-15 19:00:00,South,Supercharger,22,84.5,303.04,289.4,58.9,Low
1797,2024-03-15 20:00:00,West,Normal,10,75.0,340.44,373.48,80.1,Medium
1798,2024-03-15 21:00:00,West,Normal,14,74.1,255.72,356.68,29.1,High
1799,2024-03-15 22:00:00,North,Supercharger,5,69.1,31.34,94.14,67.8,Low
1800,2024-03-15 23:00:00,East,Fast,9,94.0,203.2,393.88,49.9,Low
1801,2024-03-16 00:00:00,West,Normal,4,82.4,136.21,275.36,19.4,Low
1802,2024-03-16 01:00:00,East,Fast,21,99.4,240.7,476.54,18.2,Low
1803,2024-03-16 02:00:00,East,Fast,23,20.3,30.14,70.13,19.3,Medium
1804,2024-03-16 03:00:00,East,Normal,6,89.0,202.49,409.45,28.2,Low
1805,2024-03-16 04:00:00,Central,Normal,20,30.0,166.95,211.8,24.3,Low
1806,2024-03-16 05:00:00,Central,Normal,9,91.7,121.27,265.48,36.3,Low
1807,2024-03-16 06:00:00,South,Normal,3,91.9,199.15,139.03,80.0,Low
1808,2024-03-16 07:00:00,South,Fast,7,63.7,109.47,59.06,32.3,Low
1809,2024-03-16 08:00:00,North,Normal,10,17.4,44.31,54.65,6.3,Low
1810,2024-03-16 09:00:00,West,Fast,20,109.5,44.21,194.08,62.2,Medium
1811,2024-03-16 10:00:00,Central,Fast,17,19.7,329.67,467.63,46.4,Low
1812,2024-03-16 11:00:00,Central,Fast,23,77.1,109.1,306.95,46.5,Low
1813,2024-03-16 12:00:00,South,Supercharger,5,33.0,129.63,445.59,74.2,Low
1814,2024-03-16 13:00:00,West,Normal,12,90.1,129.28,149.12,82.7,Medium
1815,2024-03-16 14:00:00,Central,Normal,22,43.5,101.35,123.3,59.8,Low
1816,2024-03-16 15:00:00,West,Fast,4,119.7,315.24,276.67,81.3,Medium
1817,2024-03-16 16:00:00,West,Fast,9,28.2,276.13,419.0,63.7,Low
1818,2024-03-16 17:00:00,West,Normal,6,110.6,167.16,157.49,29.9,Medium
1819,2024-03-16 18:00:00,North,Normal,4,83.2,290.13,251.78,66.3,Low
1820,2024-03-16 19:00:00,West,Normal,22,26.1,177.11,214.05,50.2,Low
1821,2024-03-16 20:00:00,North,Supercharger,11,24.6,132.15,182.15,12.9,Low
1822,2024-03-16 21:00:00,Central,Normal,13,18.9,115.55,403.31,59.0,High
1823,2024-03-16 22:00:00,West,Fast,5,104.4,240.68,344.18,81.0,High
1824,2024-03-16 23:00:00,East,Fast,10,95.4,322.75,341.94,38.3,High
1825,2024-03-17 00:00:00,West,Fast,18,104.1,260.2,253.8,54.3,Medium
1826,2024-03-17 01:00:00,Central,Fast,24,72.0,74.06,406.82,16.5,Low
1827,2024-03-17 02:00:00,North,Normal,19,112.1,43.84,452.07,77.7,Low
1828,2024-03-17 03:00:00,West,Fast,10,80.0,154.86,94.74,60.7,High
1829,2024-03-17 04:00:00,West,Normal,21,51.9,52.52,333.36,73.3,Low
1830,2024-03-17 05:00:00,North,Normal,8,20.7,16.38,469.82,22.6,Low
1831,2024-03-17 06:00:00,West,Supercharger,1,19.1,23.16,398.04,9.5,Low
1832,2024-03-17 07:00:00,Central,Supercharger,21,97.7,140.33,102.34,26.5,Low
1833,2024-03-17 08:00:00,East,Fast,5,44.0,10.07,465.53,72.4,Medium
1834,2024-03-17 09:00:00,South,Fast,11,16.1,243.46,306.36,35.4,High
1835,2024-03-17 10:00:00,South,Supercharger,8,52.1,135.81,444.65,13.8,Medium
1836,2024-03-17 11:00:00,West,Normal,18,94.8,194.32,91.13,20.1,Low
1837,2024-03-17 12:00:00,East,Normal,11,106.1,331.63,129.42,41.8,Medium
1838,2024-03-17 13:00:00,Central,Normal,20,111.5,273.65,176.5,19.2,High
1839,2024-03-17 14:00:00,West,Supercharger,2,93.7,275.35,317.89,61.1,Low
1840,2024-03-17 15:00:00,Central,Supercharger,22,75.4,102.91,339.69,49.2,Low
1841,2024-03-17 16:00:00,South,Fast,19,118.8,129.87,170.27,23.6,Medium
1842,2024-03-17 17:00:00,North,Supercharger,23,115.7,134.92,449.79,74.5,Low
1843,2024-03-17 18:00:00,Central,Fast,22,50.1,129.1,434.01,72.3,High
1844,2024-03-17 19:00:00,North,Fast,15,41.4,264.26,371.79,19.6,Medium
1845,2024-03-17 20:00:00,North,Normal,8,105.7,242.9,66.31,43.7,High
1846,2024-03-17 21:00:00,South,Fast,17,17.1,140.42,257.93,19.6,Low
1847,2024-03-17 22:00:00,East,Normal,7,104.5,225.62,404.97,24.8,Low
1848,2024-03-17 23:00:00,East,Supercharger,14,33.5,295.99,460.6,27.1,Low
1849,2024-03-18 00:00:00,West,Supercharger,1,73.9,180.08,463.88,32.2,Low
1850,2024-03-18 01:00:00,West,Fast,8,23.7,16.84,241.56,80.6,Medium
1851,2024-03-18 02:00:00,Central,Fast,11,28.4,118.18,55.46,31.1,Medium
1852,2024-03-18 03:00:00,Central,Normal,21,46.6,167.06,128.55,68.9,Low
1853,2024-03-18 04:00:00,Central,Supercharger,12,57.7,252.47,213.65,25.1,High
1854,2024-03-18 05:00:00,Central,Fast,11,25.7,66.08,359.91,71.4,Low
1855,2024-03-18 06:00:00,West,Fast,17,101.7,69.51,208.01,49.0,Low
1856,2024-03-18 07:00:00,Central,Normal,6,108.8,42.55,423.81,11.6,Low
1857,2024-03-18 08:00:00,West,Supercharger,17,39.4,68.07,174.77,59.2,Medium
1858,2024-03-18 09:00:00,Central,Normal,18,104.9,300.05,319.19,57.9,Low
1859,2024-03-18 10:00:00,South,Fast,8,119.6,245.85,165.1,82.3,Low
1860,2024-03-18 11:00:00,Central,Normal,21,39.9,129.15,244.8,33.2,High
1861,2024-03-18 12:00:00,Central,Supercharger,13,81.9,295.4,418.81,27.4,High
1862,2024-03-18 13:00:00,West,Supercharger,9,39.8,137.14,326.0,17.8,High
1863,2024-03-18 14:00:00,West,Normal,20,89.7,243.8,430.84,62.4,High
1864,2024-03-18 15:00:00,West,Fast,1,17.2,266.19,271.65,25.4,Low
1865,2024-03-18 16:00:00,North,Supercharger,4,99.2,220.68,324.12,54.4,Medium
1866,2024-03-18 17:00:00,East,Supercharger,5,30.4,223.58,102.67,7.7,Low
1867,2024-03-18 18:00:00,West,Normal,11,37.4,288.0,245.33,51.2,Medium
1868,2024-03-18 19:00:00,South,Normal,1,119.0,156.76,467.56,31.6,Low
1869,2024-03-18 20:00:00,Central,Normal,5,109.9,17.2,260.9,21.4,Low
1870,2024-03-18 21:00:00,East,Fast,19,110.6,88.0,385.08,59.6,Low
1871,2024-03-18 22:00:00,East,Normal,20,15.2,81.71,219.45,39.1,Medium
1872,2024-03-18 23:00:00,South,Normal,6,70.8,253.83,377.35,78.0,High
1873,2024-03-19 00:00:00,East,Normal,4,97.1,116.81,94.48,20.5,Low
1874,2024-03-19 01:00:00,North,Supercharger,16,74.1,292.68,92.63,79.8,Medium
1875,2024-03-19 02:00:00,South,Supercharger,15,81.6,309.61,86.13,24.5,High
1876,2024-03-19 03:00:00,South,Normal,3,110.1,125.25,230.61,27.7,Medium
1877,2024-03-19 04:00:00,Central,Fast,9,41.5,86.1,396.0,74.6,Low
1878,2024-03-19 05:00:00,South,Supercharger,7,90.1,91.27,56.1,45.1,Low
1879,2024-03-19 06:00:00,South,Normal,14,16.9,346.43,493.77,66.7,Low
1880,2024-03-19 07:00:00,Central,Fast,9,95.5,209.78,128.95,77.2,Medium
1881,2024-03-19 08:00:00,East,Normal,19,112.9,276.87,439.82,35.3,Medium
1882,2024-03-19 09:00:00,Central,Supercharger,20,52.0,207.44,126.47,21.5,High
1883,2024-03-19 10:00:00,North,Fast,13,92.2,210.27,453.23,76.2,Medium
1884,2024-03-19 11:00:00,Central,Normal,15,64.7,13.99,394.05,30.2,Low
1885,2024-03-19 12:00:00,Central,Fast,14,17.7,62.66,138.51,14.4,High
1886,2024-03-19 13:00:00,Central,Normal,15,35.7,286.61,249.55,21.0,Low
1887,2024-03-19 14:00:00,South,Normal,10,28.1,223.7,220.93,31.9,Low
1888,2024-03-19 15:00:00,South,Supercharger,3,70.1,212.4,488.5,20.7,High
1889,2024-03-19 16:00:00,East,Supercharger,12,94.3,59.94,228.16,24.3,Medium
1890,2024-03-19 17:00:00,West,Normal,1,28.8,199.5,166.14,80.0,High
1891,2024-03-19 18:00:00,North,Normal,14,36.2,247.14,205.91,78.7,Medium
1892,2024-03-19 19:00:00,South,Supercharger,24,110.0,14.86,312.41,68.7,Low
1893,2024-03-19 20:00:00,Central,Fast,15,117.6,38.45,372.07,80.0,Medium
1894,2024-03-19 21:00:00,South,Fast,21,83.2,203.5,330.83,31.4,Low
1895,2024-03-19 22:00:00,West,Normal,16,41.7,182.99,469.09,27.0,Medium
1896,2024-03-19 23:00:00,North,Normal,1,70.2,106.89,320.39,73.4,Low
1897,2024-03-20 00:00:00,West,Normal,22,67.0,227.04,421.5,74.9,Medium
1898,2024-03-20 01:00:00,South,Fast,1,31.7,333.29,280.97,14.0,High
1899,2024-03-20 02:00:00,East,Fast,5,97.1,276.22,122.99,18.5,Low
1900,2024-03-20 03:00:00,North,Supercharger,1,54.6,312.6,198.31,67.0,Medium
1901,2024-03-20 04:00:00,North,Normal,7,33.7,56.25,325.48,63.1,Medium
1902,2024-03-20 05:00:00,West,Fast,11,29.3,156.84,316.0,11.5,High
1903,2024-03-20 06:00:00,North,Fast,8,94.7,191.63,70.81,47.8,Medium
1904,2024-03-20 07:00:00,Central,Fast,12,99.1,273.26,68.71,44.5,Medium
1905,2024-03-20 08:00:00,South,Fast,21,96.4,295.33,293.73,8.0,High
1906,2024-03-20 09:00:00,West,Fast,21,98.5,53.21,457.42,26.2,Low
1907,2024-03-20 10:00:00,South,Fast,17,101.3,110.77,385.28,68.2,High
1908,2024-03-20 11:00:00,North,Fast,8,19.8,75.21,244.75,30.8,Medium
1909,2024-03-20 12:00:00,South,Fast,9,69.2,13.93,349.95,27.6,Low
1910,2024-03-20 13:00:00,West,Fast,20,87.2,202.53,102.47,77.2,Medium
1911,2024-03-20 14:00:00,West,Fast,19,16.4,177.16,275.56,23.7,Low
1912,2024-03-20 15:00:00,South,Normal,9,50.9,113.56,328.82,35.7,Medium
1913,2024-03-20 16:00:00,Central,Supercharger,21,54.8,86.76,421.15,51.1,Medium
1914,2024-03-20 17:00:00,West,Normal,3,105.4,23.79,396.11,75.3,Low
1915,2024-03-20 18:00:00,East,Fast,20,42.7,126.44,423.99,5.3,Medium
1916,2024-03-20 19:00:00,West,Fast,5,26.2,196.21,259.53,47.3,Medium
1917,2024-03-20 20:00:00,North,Fast,22,67.4,249.83,370.06,9.6,Low
1918,2024-03-20 21:00:00,North,Fast,4,100.8,321.96,454.59,34.9,Medium
1919,2024-03-20 22:00:00,North,Supercharger,13,22.9,168.34,368.84,23.7,Medium
1920,2024-03-20 23:00:00,South,Normal,9,41.9,143.79,195.92,40.4,Low
1921,2024-03-21 00:00:00,South,Fast,20,91.7,338.83,221.06,27.0,High
1922,2024-03-21 01:00:00,North,Fast,8,47.4,331.19,307.06,62.2,High
1923,2024-03-21 02:00:00,West,Supercharger,19,43.7,289.08,458.93,53.4,Medium
1924,2024-03-21 03:00:00,East,Normal,12,119.5,138.46,275.3,36.4,Low
1925,2024-03-21 04:00:00,West,Normal,11,42.4,17.28,464.81,10.8,High
1926,2024-03-21 05:00:00,South,Supercharger,14,61.5,16.67,113.63,58.6,Low
1927,2024-03-21 06:00:00,East,Fast,12,20.4,153.4,123.87,66.2,Medium
1928,2024-03-21 07:00:00,South,Fast,20,51.1,286.34,104.82,69.8,Medium
1929,2024-03-21 08:00:00,East,Supercharger,22,54.9,182.34,408.47,69.9,Medium
1930,2024-03-21 09:00:00,East,Supercharger,14,92.8,14.02,413.09,14.8,Low
1931,2024-03-21 10:00:00,Central,Normal,23,110.2,287.77,236.17,37.2,Medium
1932,2024-03-21 11:00:00,Central,Fast,13,18.6,35.57,277.9,74.9,Medium
1933,2024-03-21 12:00:00,North,Fast,9,119.7,66.01,443.1,28.4,Low
1934,2024-03-21 13:00:00,South,Normal,6,24.9,13.83,74.87,80.7,Low
1935,2024-03-21 14:00:00,West,Fast,5,106.9,19.64,85.1,42.5,High
1936,2024-03-21 15:00:00,West,Normal,19,104.9,223.8,246.22,82.1,High
1937,2024-03-21 16:00:00,South,Supercharger,11,90.9,74.38,379.51,28.5,Low
1938,2024-03-21 17:00:00,West,Fast,6,93.5,179.9,374.12,18.9,Low
1939,2024-03-21 18:00:00,South,Supercharger,8,68.2,322.83,359.87,84.2,Low
1940,2024-03-21 19:00:00,North,Supercharger,6,52.4,295.89,382.32,57.7,Low
1941,2024-03-21 20:00:00,West,Fast,10,17.8,185.4,262.48,78.6,High
1942,2024-03-21 21:00:00,South,Normal,24,77.5,91.18,277.23,23.7,Medium
1943,2024-03-21 22:00:00,Central,Normal,5,100.9,15.98,104.73,52.0,Medium
1944,2024-03-21 23:00:00,East,Normal,15,61.6,312.92,391.43,66.0,Medium
1945,2024-03-22 00:00:00,North,Supercharger,23,15.7,117.83,236.3,16.5,Low
1946,2024-03-22 01:00:00,Central,Fast,2,84.5,242.48,108.49,19.4,Low
1947,2024-03-22 02:00:00,East,Fast,18,37.0,316.73,372.02,34.5,Low
1948,2024-03-22 03:00:00,Central,Normal,16,111.7,307.08,75.51,16.3,Medium
1949,2024-03-22 04:00:00,South,Fast,11,44.7,222.59,249.17,42.5,High
1950,2024-03-22 05:00:00,Central,Supercharger,17,83.2,141.26,197.32,58.2,Low
1951,2024-03-22 06:00:00,Central,Normal,24,94.4,241.94,396.51,72.5,High
1952,2024-03-22 07:00:00,East,Normal,6,109.0,128.35,89.21,78.6,Low
1953,2024-03-22 08:00:00,North,Supercharger,19,95.5,280.52,445.59,28.3,High
1954,2024-03-22 09:00:00,West,Normal,2,107.3,227.36,372.91,8.7,Medium
1955,2024-03-22 10:00:00,West,Normal,15,19.7,45.58,113.57,13.6,Low
1956,2024-03-22 11:00:00,South,Supercharger,16,95.2,96.51,390.78,70.0,High
1957,2024-03-22 12:00:00,Central,Supercharger,1,69.6,194.27,98.76,36.3,Low
1958,2024-03-22 13:00:00,North,Supercharger,10,62.3,164.13,76.83,65.4,Low
1959,2024-03-22 14:00:00,South,Normal,3,45.7,256.61,350.35,31.9,Medium
1960,2024-03-22 15:00:00,North,Fast,11,21.7,253.06,236.45,84.6,Low
1961,2024-03-22 16:00:00,North,Normal,4,15.0,296.83,248.17,40.7,Low
1962,2024-03-22 17:00:00,Central,Fast,13,87.3,216.76,80.91,29.9,High
1963,2024-03-22 18:00:00,South,Supercharger,5,28.8,324.55,376.57,13.7,Low
1964,2024-03-22 19:00:00,West,Normal,6,91.6,243.54,346.02,6.8,Medium
1965,2024-03-22 20:00:00,West,Fast,3,21.4,329.04,468.98,69.0,Medium
1966,2024-03-22 21:00:00,South,Fast,8,70.7,293.37,58.58,38.3,High
1967,2024-03-22 22:00:00,South,Normal,17,89.9,156.46,240.99,82.0,Low
1968,2024-03-22 23:00:00,West,Normal,13,49.3,331.16,257.91,61.8,Low
1969,2024-03-23 00:00:00,West,Normal,22,106.5,274.26,279.78,42.1,Low
1970,2024-03-23 01:00:00,North,Supercharger,17,117.7,318.9,303.03,29.5,Low
1971,2024-03-23 02:00:00,North,Fast,19,42.5,258.0,171.6,19.1,High
1972,2024-03-23 03:00:00,Central,Fast,15,20.0,31.23,85.84,34.5,Low
1973,2024-03-23 04:00:00,Central,Normal,15,28.9,345.26,244.1,38.2,Low
1974,2024-03-23 05:00:00,South,Supercharger,19,36.1,67.4,427.32,78.2,High
1975,2024-03-23 06:00:00,West,Normal,23,46.4,81.82,176.85,65.6,Low
1976,2024-03-23 07:00:00,West,Fast,21,116.3,74.1,343.51,25.8,Medium
1977,2024-03-23 08:00:00,East,Normal,24,114.3,201.37,478.31,31.5,Medium
1978,2024-03-23 09:00:00,North,Supercharger,20,52.0,162.67,317.57,17.4,Low
1979,2024-03-23 10:00:00,South,Normal,19,87.7,271.67,199.37,61.8,Low
1980,2024-03-23 11:00:00,North,Normal,13,88.2,246.81,392.43,52.8,Low
1981,2024-03-23 12:00:00,East,Supercharger,7,16.5,345.92,133.4,54.8,Low
1982,2024-03-23 13:00:00,North,Normal,22,82.5,39.3,497.97,6.8,Low
1983,2024-03-23 14:00:00,West,Fast,8,64.5,101.66,392.41,58.8,Medium
1984,2024-03-23 15:00:00,East,Normal,1,33.7,323.92,172.07,25.2,Low
1985,2024-03-23 16:00:00,East,Fast,11,27.0,232.56,305.42,77.3,Medium
1986,2024-03-23 17:00:00,West,Fast,8,73.8,101.54,60.52,25.8,High
1987,2024-03-23 18:00:00,North,Fast,19,117.8,288.12,71.69,51.7,High
1988,2024-03-23 19:00:00,East,Fast,22,29.3,173.75,214.78,9.6,Low
1989,2024-03-23 20:00:00,North,Fast,14,60.2,49.25,220.97,70.2,Low
1990,2024-03-23 21:00:00,West,Normal,3,16.4,40.86,359.66,63.5,Medium
1991,2024-03-23 22:00:00,North,Fast,8,46.1,287.15,140.06,54.1,Medium
1992,2024-03-23 23:00:00,West,Normal,1,105.0,27.49,308.3,40.0,Medium
1993,2024-03-24 00:00:00,West,Fast,9,81.6,170.25,432.82,23.9,Low
1994,2024-03-24 01:00:00,East,Fast,6,47.6,127.91,87.02,44.7,Medium
1995,2024-03-24 02:00:00,North,Fast,20,30.5,252.06,222.63,79.9,Medium
1996,2024-03-24 03:00:00,West,Normal,2,107.3,268.33,272.99,68.9,High
1997,2024-03-24 04:00:00,South,Supercharger,23,111.5,110.54,405.72,38.5,Low
1998,2024-03-24 05:00:00,North,Supercharger,3,61.7,121.65,138.39,75.9,Medium
1999,2024-03-24 06:00:00,West,Supercharger,3,94.4,25.5,469.12,54.0,Medium
2000,2024-03-24 07:00:00,South,Supercharger,17,81.1,93.28,277.74,50.2,Low
2001,2024-03-24 08:00:00,Central,Fast,14,72.0,122.34,86.05,7.2,Medium
2002,2024-03-24 09:00:00,West,Normal,6,63.9,45.05,151.63,33.3,High
2003,2024-03-24 10:00:00,South,Fast,23,23.0,39.73,431.95,36.1,Medium
2004,2024-03-24 11:00:00,East,Normal,13,19.6,107.13,159.65,56.1,Low
2005,2024-03-24 12:00:00,North,Normal,19,42.1,150.18,239.95,16.0,Low
2006,2024-03-24 13:00:00,East,Fast,20,54.0,237.98,122.14,7.2,High
2007,2024-03-24 14:00:00,Central,Supercharger,7,62.1,309.35,378.56,71.5,Medium
2008,2024-03-24 15:00:00,South,Supercharger,11,15.9,179.18,311.76,27.8,Medium
2009,2024-03-24 16:00:00,Central,Normal,23,77.1,246.39,476.68,59.6,Low
2010,2024-03-24 17:00:00,East,Normal,5,20.5,290.62,82.07,24.7,Low
2011,2024-03-24 18:00:00,East,Fast,3,41.0,129.6,328.52,82.7,Low
2012,2024-03-24 19:00:00,East,Normal,23,81.3,292.25,129.9,31.1,Low
2013,2024-03-24 20:00:00,West,Supercharger,21,97.1,130.66,328.54,67.4,Low
2014,2024-03-24 21:00:00,East,Supercharger,11,109.9,330.39,402.95,49.5,Low
2015,2024-03-24 22:00:00,North,Fast,21,42.6,269.43,287.04,19.9,Medium
2016,2024-03-24 23:00:00,South,Supercharger,20,106.2,105.82,411.72,14.2,Low
2017,2024-03-25 00:00:00,Central,Normal,12,23.9,161.54,50.01,63.3,Medium
2018,2024-03-25 01:00:00,North,Supercharger,4,38.9,70.93,447.43,82.7,Low
2019,2024-03-25 02:00:00,South,Normal,3,55.9,57.57,81.26,52.7,Medium
2020,2024-03-25 03:00:00,Central,Fast,22,35.0,94.61,252.56,20.8,Medium
2021,2024-03-25 04:00:00,West,Supercharger,16,40.2,304.22,321.21,72.4,Low
2022,2024-03-25 05:00:00,North,Fast,4,23.3,292.85,99.09,49.6,High
2023,2024-03-25 06:00:00,North,Supercharger,6,15.8,297.25,496.63,43.9,Medium
2024,2024-03-25 07:00:00,East,Normal,10,91.5,27.54,292.43,19.0,Low
2025,2024-03-25 08:00:00,East,Normal,9,45.4,289.6,486.6,60.2,Low
2026,2024-03-25 09:00:00,Central,Supercharger,21,40.4,93.43,445.94,75.4,High
2027,2024-03-25 10:00:00,Central,Supercharger,16,46.5,113.1,197.27,63.7,Low
